Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16100.0,462,1,582.64,1,1,2,112,Lost Customers
16101.0,70,4,3229.16,3,4,5,345,Loyal Customers
16102.0,41,3,1842.14,4,3,4,434,Loyal Customers
16103.0,6,22,6191.71,5,5,5,555,Champions
16104.0,61,9,2774.46,3,5,4,354,Loyal Customers
16105.0,248,5,2386.19,2,4,4,244,At Risk
16106.0,65,1,108.38,3,1,1,311,Need Attention
16107.0,17,7,3204.1600000000003,5,4,5,545,Champions
16108.0,84,4,2235.92,3,4,4,344,Loyal Customers
16109.0,218,3,939.48,2,3,3,233,At Risk
16110.0,44,4,1781.59,4,4,4,444,Champions
16111.0,427,1,549.33,1,1,2,112,Lost Customers
16112.0,142,4,195.73999999999998,3,4,1,341,Loyal Customers
16113.0,182,1,161.38,3,1,1,311,Need Attention
16114.0,170,1,135.75000000000003,3,1,1,311,Need Attention
16115.0,9,12,2553.8,5,5,4,554,Champions
16116.0,211,1,612.78,2,1,3,213,Lost Customers
16117.0,189,3,654.4,2,3,3,233,At Risk
16118.0,652,1,4376.25,1,1,5,115,Lost Customers
16119.0,7,8,1720.81,5,5,4,554,Champions
16120.0,58,6,2967.51,4,4,5,445,Champions
16121.0,56,5,1450.04,4,4,4,444,Champions
16122.0,72,6,895.62,3,4,3,343,Loyal Customers
16123.0,51,1,307.78,4,1,2,412,Potential Loyalists
16124.0,316,4,1772.49,2,4,4,244,At Risk
16125.0,366,14,4292.35,2,5,5,255,At Risk
16126.0,28,15,14644.6,4,5,5,455,Champions
16127.0,38,2,801.31,4,2,3,423,Potential Loyalists
16128.0,17,11,3801.05,5,5,5,555,Champions
16129.0,406,3,1396.05,2,3,4,234,At Risk
16130.0,421,4,987.48,1,4,3,143,At Risk
16131.0,51,12,9957.42,4,5,5,455,Champions
16132.0,543,2,664.1999999999999,1,2,3,123,Lost Customers
16133.0,3,56,22992.260000000002,5,5,5,555,Champions
16134.0,21,5,2145.34,4,4,4,444,Champions
16135.0,262,2,819.45,2,2,3,223,Lost Customers
16136.0,59,4,946.8,3,4,3,343,Loyal Customers
16137.0,679,1,422.7,1,1,2,112,Lost Customers
16138.0,378,3,910.35,2,3,3,233,At Risk
16139.0,18,5,1111.15,5,4,3,543,Loyal Customers
16140.0,65,3,1433.46,3,3,4,334,Loyal Customers
16141.0,87,2,955.94,3,2,3,323,Need Attention
16142.0,249,1,535.34,2,1,2,212,Lost Customers
16143.0,2,12,4555.08,5,5,5,555,Champions
16144.0,246,1,175.2,2,1,1,211,Lost Customers
16145.0,8,19,6805.4400000000005,5,5,5,555,Champions
16146.0,156,4,946.38,3,4,3,343,Loyal Customers
16147.0,133,5,2398.91,3,4,4,344,Loyal Customers
16148.0,295,2,386.62,2,2,2,222,Lost Customers
16149.0,4,3,422.22,5,3,2,532,Loyal Customers
16150.0,42,10,4002.17,4,5,5,455,Champions
16152.0,268,1,1829.04,2,1,4,214,Lost Customers
16153.0,49,11,5133.49,4,5,5,455,Champions
16155.0,381,5,796.9,2,4,3,243,At Risk
16156.0,8,20,6188.18,5,5,5,555,Champions
16157.0,15,3,656.69,5,3,3,533,Loyal Customers
16158.0,521,9,628.32,1,5,3,153,At Risk
16159.0,281,4,1232.79,2,4,4,244,At Risk
16160.0,64,2,1025.44,3,2,3,323,Need Attention
16161.0,1,43,12580.06,5,5,5,555,Champions
16162.0,251,1,37.4,2,1,1,211,Lost Customers
16163.0,231,6,2407.98,2,4,4,244,At Risk
16164.0,16,3,822.48,5,3,3,533,Loyal Customers
16165.0,504,1,79.9,1,1,1,111,Lost Customers
16166.0,427,2,435.83,1,2,2,122,Lost Customers
16167.0,413,5,1386.1200000000001,1,4,4,144,At Risk
16168.0,10,66,10360.67,5,5,5,555,Champions
16169.0,7,4,1822.97,5,4,4,544,Champions
16170.0,50,20,6869.0,4,5,5,455,Champions
16171.0,58,1,73.2,4,1,1,411,Potential Loyalists
16172.0,94,8,1884.55,3,5,4,354,Loyal Customers
16173.0,15,6,1418.32,5,4,4,544,Champions
16174.0,125,7,2246.75,3,4,4,344,Loyal Customers
16175.0,93,7,1836.44,3,4,4,344,Loyal Customers
16176.0,420,4,2052.69,1,4,4,144,At Risk
16177.0,49,8,2247.31,4,5,4,454,Champions
16178.0,137,2,612.6,3,2,3,323,Need Attention
16179.0,60,1,215.83,3,1,1,311,Need Attention
16180.0,99,13,16249.87,3,5,5,355,Loyal Customers
16181.0,72,1,305.54,3,1,2,312,Need Attention
16182.0,71,9,9971.65,3,5,5,355,Loyal Customers
16183.0,66,4,1077.81,3,4,3,343,Loyal Customers
16184.0,63,6,1158.79,3,4,3,343,Loyal Customers
16185.0,16,3,644.72,5,3,3,533,Loyal Customers
16186.0,22,26,8718.43,4,5,5,455,Champions
16187.0,31,15,6911.4400000000005,4,5,5,455,Champions
16188.0,44,5,1087.66,4,4,3,443,Loyal Customers
16189.0,15,2,215.48,5,2,1,521,Potential Loyalists
16190.0,39,8,2723.55,4,5,4,454,Champions
16191.0,2,24,15677.82,5,5,5,555,Champions
16192.0,735,1,351.3,1,1,2,112,Lost Customers
16193.0,236,2,630.43,2,2,3,223,Lost Customers
16194.0,374,1,308.59999999999997,2,1,2,212,Lost Customers
16195.0,722,1,323.25,1,1,2,112,Lost Customers
16196.0,488,1,93.3,1,1,1,111,Lost Customers
16197.0,468,9,2016.71,1,5,4,154,At Risk
16198.0,74,2,1030.0410000000002,3,2,3,323,Need Attention
16199.0,391,7,942.75,2,4,3,243,At Risk
16200.0,3,12,5608.1,5,5,5,555,Champions
16201.0,2,5,2112.12,5,4,4,544,Champions
16202.0,360,9,2501.9900000000002,2,5,4,254,At Risk
16203.0,58,6,943.84,4,4,3,443,Loyal Customers
16204.0,22,3,918.71,4,3,3,433,Loyal Customers
16205.0,30,7,1820.1100000000001,4,4,4,444,Champions
16206.0,54,13,2589.87,4,5,4,454,Champions
16207.0,24,1,394.38,4,1,2,412,Potential Loyalists
16208.0,44,10,3440.45,4,5,5,455,Champions
16209.0,88,9,4146.78,3,5,5,355,Loyal Customers
16210.0,1,35,33750.97,5,5,5,555,Champions
16211.0,88,3,1090.59,3,3,3,333,Loyal Customers
16212.0,18,4,1293.71,5,4,4,544,Champions
16213.0,78,1,159.0,3,1,1,311,Need Attention
16214.0,170,4,2038.25,3,4,4,344,Loyal Customers
16215.0,80,1,242.35,3,1,1,311,Need Attention
16216.0,266,1,914.9300000000001,2,1,3,213,Lost Customers
16217.0,234,2,304.25,2,2,2,222,Lost Customers
16218.0,29,13,3968.67,4,5,5,455,Champions
16219.0,500,1,40.8,1,1,1,111,Lost Customers
16221.0,36,9,2019.92,4,5,4,454,Champions
16222.0,317,2,1272.05,2,2,4,224,Lost Customers
16223.0,374,2,1087.05,2,2,3,223,Lost Customers
16224.0,56,5,1616.54,4,4,4,444,Champions
16225.0,44,15,2859.31,4,5,4,454,Champions
16226.0,202,5,672.1700000000001,2,4,3,243,At Risk
16227.0,224,3,1027.22,2,3,3,233,At Risk
16228.0,384,3,885.71,2,3,3,233,At Risk
16229.0,86,6,2867.86,3,4,4,344,Loyal Customers
16230.0,189,2,542.03,2,2,2,222,Lost Customers
16231.0,378,4,1074.47,2,4,3,243,At Risk
16232.0,43,7,2712.97,4,4,4,444,Champions
16233.0,70,9,1818.31,3,5,4,354,Loyal Customers
16234.0,475,3,333.18,1,3,2,132,At Risk
16235.0,40,9,2053.71,4,5,4,454,Champions
16236.0,77,1,432.2,3,1,2,312,Need Attention
16237.0,436,1,136.65,1,1,1,111,Lost Customers
16238.0,422,1,63.66,1,1,1,111,Lost Customers
16239.0,56,6,1492.2,4,4,4,444,Champions
16240.0,23,2,3718.8,4,2,5,425,Potential Loyalists
16241.0,9,16,3992.86,5,5,5,555,Champions
16242.0,7,14,7404.65,5,5,5,555,Champions
16243.0,33,2,409.1,4,2,2,422,Potential Loyalists
16244.0,211,2,1522.75,2,2,4,224,Lost Customers
16245.0,23,3,1413.66,4,3,4,434,Loyal Customers
16246.0,459,2,821.35,1,2,3,123,Lost Customers
16247.0,169,1,114.56,3,1,1,311,Need Attention
16248.0,61,1,152.94,3,1,1,311,Need Attention
16249.0,52,5,1800.07,4,4,4,444,Champions
16250.0,260,3,565.24,2,3,2,232,At Risk
16251.0,511,1,128.31,1,1,1,111,Lost Customers
16252.0,382,1,295.09000000000003,2,1,2,212,Lost Customers
16253.0,66,7,7272.2,3,4,5,345,Loyal Customers
16254.0,377,3,967.44,2,3,3,233,At Risk
16255.0,16,15,4530.0,5,5,5,555,Champions
16256.0,266,3,1629.37,2,3,4,234,At Risk
16257.0,176,1,46.95,3,1,1,311,Need Attention
16258.0,44,15,11942.52,4,5,5,455,Champions
16259.0,409,3,340.94,2,3,2,232,At Risk
16260.0,50,1,1035.45,4,1,3,413,Potential Loyalists
16261.0,16,6,1041.16,5,4,3,543,Loyal Customers
16262.0,377,1,755.15,2,1,3,213,Lost Customers
16263.0,422,1,348.16,1,1,2,112,Lost Customers
16264.0,437,2,823.53,1,2,3,123,Lost Customers
16265.0,8,12,6935.17,5,5,5,555,Champions
16266.0,73,14,1757.95,3,5,4,354,Loyal Customers
16267.0,590,1,186.66,1,1,1,111,Lost Customers
16268.0,70,2,667.65,3,2,3,323,Need Attention
16269.0,437,1,717.57,1,1,3,113,Lost Customers
16270.0,352,1,1141.24,2,1,3,213,Lost Customers
16271.0,2,10,3397.82,5,5,5,555,Champions
16272.0,116,1,411.7,3,1,2,312,Need Attention
16273.0,647,2,318.34000000000003,1,2,2,122,Lost Customers
16274.0,372,1,351.75,2,1,2,212,Lost Customers
16275.0,196,3,2151.11,2,3,4,234,At Risk
16276.0,176,3,2629.3900000000003,3,3,4,334,Loyal Customers
16277.0,733,1,188.69,1,1,1,111,Lost Customers
16278.0,99,3,1117.84,3,3,3,333,Loyal Customers
16279.0,20,9,5698.28,4,5,5,455,Champions
16280.0,724,1,238.05,1,1,1,111,Lost Customers
16281.0,71,3,3424.02,3,3,5,335,Loyal Customers
16282.0,339,3,1307.58,2,3,4,234,At Risk
16283.0,5,8,4350.32,5,5,5,555,Champions
16284.0,30,3,1018.48,4,3,3,433,Loyal Customers
16285.0,645,1,176.9,1,1,1,111,Lost Customers
16286.0,476,2,328.95,1,2,2,122,Lost Customers
16287.0,169,5,1006.98,3,4,3,343,Loyal Customers
16288.0,469,1,129.85,1,1,1,111,Lost Customers
16289.0,461,1,136.31,1,1,1,111,Lost Customers
16290.0,464,4,1957.7,1,4,4,144,At Risk
16291.0,681,1,117.72,1,1,1,111,Lost Customers
16292.0,121,5,1253.76,3,4,4,344,Loyal Customers
16293.0,21,15,4279.2,4,5,5,455,Champions
16294.0,476,1,126.05000000000001,1,1,1,111,Lost Customers
16295.0,9,4,1328.55,5,4,4,544,Champions
16296.0,625,4,1313.67,1,4,4,144,At Risk
16297.0,268,1,301.9,2,1,2,212,Lost Customers
16298.0,22,7,1085.7,4,4,3,443,Loyal Customers
16299.0,476,1,193.65,1,1,1,111,Lost Customers
16300.0,429,3,1367.32,1,3,4,134,At Risk
16301.0,736,1,107.33,1,1,1,111,Lost Customers
16302.0,126,1,233.22,3,1,1,311,Need Attention
16303.0,25,7,7928.27,4,4,5,445,Champions
16304.0,694,1,381.66,1,1,2,112,Lost Customers
16305.0,138,1,361.21999999999997,3,1,2,312,Need Attention
16306.0,213,7,1124.72,2,4,3,243,At Risk
16307.0,428,3,1194.92,1,3,3,133,At Risk
16308.0,37,7,5120.0,4,4,5,445,Champions
16309.0,105,2,706.57,3,2,3,323,Need Attention
16310.0,413,2,460.08,1,2,2,122,Lost Customers
16311.0,17,2,616.26,5,2,3,523,Potential Loyalists
16312.0,431,1,171.15,1,1,1,111,Lost Customers
16313.0,2,2,274.15000000000003,5,2,1,521,Potential Loyalists
16314.0,389,3,1491.4,2,3,4,234,At Risk
16315.0,330,2,402.71,2,2,2,222,Lost Customers
16316.0,63,13,5744.91,3,5,5,355,Loyal Customers
16317.0,119,5,2192.51,3,4,4,344,Loyal Customers
16318.0,34,1,328.15,4,1,2,412,Potential Loyalists
16319.0,217,1,404.40000000000003,2,1,2,212,Lost Customers
16320.0,171,6,5628.99,3,4,5,345,Loyal Customers
16321.0,71,7,604.5500000000001,3,4,2,342,Loyal Customers
16322.0,0,2,326.75,5,2,2,522,Potential Loyalists
16323.0,195,2,353.66,2,2,2,222,Lost Customers
16324.0,127,3,408.59000000000003,3,3,2,332,Loyal Customers
16325.0,46,12,3597.5,4,5,5,455,Champions
16326.0,5,24,4721.25,5,5,5,555,Champions
16327.0,13,16,10159.64,5,5,5,555,Champions
16328.0,562,1,310.83,1,1,2,112,Lost Customers
16329.0,427,4,1664.92,1,4,4,144,At Risk
16330.0,17,7,625.38,5,4,3,543,Loyal Customers
16331.0,431,6,2037.7,1,4,4,144,At Risk
16332.0,27,11,2000.01,4,5,4,454,Champions
16333.0,7,22,26626.8,5,5,5,555,Champions
16334.0,491,1,263.73,1,1,1,111,Lost Customers
16335.0,551,7,2753.52,1,4,4,144,At Risk
16336.0,420,4,3517.69,1,4,5,145,At Risk
16337.0,36,1,151.05,4,1,1,411,Potential Loyalists
16338.0,156,1,214.79999999999998,3,1,1,311,Need Attention
16339.0,283,1,94.05,2,1,1,211,Lost Customers
16340.0,106,3,1496.24,3,3,4,334,Loyal Customers
16341.0,24,7,3850.79,4,4,5,445,Champions
16342.0,74,4,322.41,3,4,2,342,Loyal Customers
16343.0,15,3,614.12,5,3,3,533,Loyal Customers
16344.0,157,4,842.42,3,4,3,343,Loyal Customers
16345.0,43,2,1178.79,4,2,3,423,Potential Loyalists
16346.0,384,1,224.51,2,1,1,211,Lost Customers
16347.0,10,11,3442.96,5,5,5,555,Champions
16348.0,31,8,1744.42,4,5,4,454,Champions
16349.0,290,1,53.5,2,1,1,211,Lost Customers
16350.0,20,9,2253.89,4,5,4,454,Champions
16351.0,332,13,3330.0299999999997,2,5,5,255,At Risk
16352.0,17,2,494.44,5,2,2,522,Potential Loyalists
16353.0,3,38,9795.460000000001,5,5,5,555,Champions
16354.0,62,5,1119.46,3,4,3,343,Loyal Customers
16355.0,374,1,416.35,2,1,2,212,Lost Customers
16356.0,197,6,415.87,2,4,2,242,At Risk
16357.0,32,4,868.37,4,4,3,443,Loyal Customers
16358.0,0,5,2919.65,5,4,5,545,Champions
16359.0,6,16,2697.75,5,5,4,554,Champions
16360.0,4,6,3450.41,5,4,5,545,Champions
16361.0,9,4,891.21,5,4,3,543,Loyal Customers
16362.0,31,6,922.16,4,4,3,443,Loyal Customers
16363.0,52,1,109.36000000000001,4,1,1,411,Potential Loyalists
16364.0,11,2,705.79,5,2,3,523,Potential Loyalists
16365.0,17,15,3167.34,5,5,5,555,Champions
16366.0,18,4,1548.1299999999999,5,4,4,544,Champions
16367.0,36,3,1350.48,4,3,4,434,Loyal Customers
16368.0,1,3,621.44,5,3,3,533,Loyal Customers
16369.0,17,7,2656.56,5,4,4,544,Champions
16370.0,81,4,1301.91,3,4,4,344,Loyal Customers
16371.0,448,1,157.2,1,1,1,111,Lost Customers
16372.0,32,5,1290.31,4,4,4,444,Champions
16373.0,381,2,309.49,2,2,2,222,Lost Customers
16374.0,65,5,1723.4,3,4,4,344,Loyal Customers
16375.0,469,2,104.0,1,2,1,121,Lost Customers
16376.0,8,2,974.96,5,2,3,523,Potential Loyalists
16377.0,266,2,1308.48,2,2,4,224,Lost Customers
16378.0,246,3,362.95,2,3,2,232,At Risk
16379.0,3,4,2157.4,5,4,4,544,Champions
16380.0,60,1,1743.1499999999999,3,1,4,314,Need Attention
16381.0,395,2,247.85,2,2,1,221,Lost Customers
16382.0,407,2,353.1,2,2,2,222,Lost Customers
16383.0,74,7,2896.69,3,4,4,344,Loyal Customers
16384.0,89,4,1358.95,3,4,4,344,Loyal Customers
16385.0,59,5,881.35,3,4,3,343,Loyal Customers
16386.0,28,3,1068.16,4,3,3,433,Loyal Customers
16387.0,322,5,882.46,2,4,3,243,At Risk
16388.0,653,1,186.05,1,1,1,111,Lost Customers
16389.0,52,4,1382.07,4,4,4,444,Champions
16390.0,536,3,467.5,1,3,2,132,At Risk
16391.0,400,4,1052.26,2,4,3,243,At Risk
16392.0,269,3,756.7,2,3,3,233,At Risk
16393.0,1,23,5297.77,5,5,5,555,Champions
16394.0,56,5,1555.34,4,4,4,444,Champions
16395.0,60,14,3518.41,3,5,5,355,Loyal Customers
16396.0,475,1,137.8,1,1,1,111,Lost Customers
16397.0,627,1,123.13,1,1,1,111,Lost Customers
16398.0,153,2,1705.8,3,2,4,324,Need Attention
16399.0,18,3,630.22,5,3,3,533,Loyal Customers
16400.0,94,9,3059.85,3,5,5,355,Loyal Customers
16401.0,0,23,6849.15,5,5,5,555,Champions
16402.0,264,2,293.45,2,2,2,222,Lost Customers
16403.0,311,1,177.5,2,1,1,211,Lost Customers
16404.0,69,1,443.05,3,1,2,312,Need Attention
16405.0,301,2,167.25,2,2,1,221,Lost Customers
16406.0,18,3,528.36,5,3,2,532,Loyal Customers
16407.0,12,14,2761.65,5,5,4,554,Champions
16408.0,590,1,231.93,1,1,1,111,Lost Customers
16409.0,35,12,5652.74,4,5,5,455,Champions
16410.0,733,1,130.32,1,1,1,111,Lost Customers
16411.0,18,4,756.39,5,4,3,543,Loyal Customers
16412.0,53,5,593.19,4,4,2,442,Loyal Customers
16413.0,56,2,522.03,4,2,2,422,Potential Loyalists
16414.0,21,5,551.21,4,4,2,442,Loyal Customers
16415.0,43,3,696.76,4,3,3,433,Loyal Customers
16416.0,26,9,2957.88,4,5,5,455,Champions
16417.0,492,1,35.7,1,1,1,111,Lost Customers
16418.0,44,5,1028.74,4,4,3,443,Loyal Customers
16419.0,112,8,1463.7,3,5,4,354,Loyal Customers
16420.0,395,1,75.0,2,1,1,211,Lost Customers
16421.0,375,3,526.27,2,3,2,232,At Risk
16422.0,16,109,61920.87,5,5,5,555,Champions
16423.0,24,1,346.12,4,1,2,412,Potential Loyalists
16424.0,190,2,443.06,2,2,2,222,Lost Customers
16425.0,301,1,302.7,2,1,2,212,Lost Customers
16426.0,1,10,1863.76,5,5,4,554,Champions
16427.0,262,2,241.06,2,2,1,221,Lost Customers
16428.0,413,3,638.49,1,3,3,133,At Risk
16429.0,105,1,284.55,3,1,1,311,Need Attention
16430.0,56,7,1117.94,4,4,3,443,Loyal Customers
16431.0,212,3,623.28,2,3,3,233,At Risk
16432.0,63,1,287.4,3,1,2,312,Need Attention
16433.0,27,2,384.52,4,2,2,422,Potential Loyalists
16434.0,28,12,2673.69,4,5,4,454,Champions
16435.0,511,3,1003.0699999999999,1,3,3,133,At Risk
16436.0,667,3,319.14,1,3,2,132,At Risk
16437.0,380,2,301.25,2,2,2,222,Lost Customers
16438.0,5,5,798.35,5,4,3,543,Loyal Customers
16439.0,721,1,310.70000000000005,1,1,2,112,Lost Customers
16440.0,7,6,3856.9700000000003,5,4,5,545,Champions
16441.0,66,5,1019.13,3,4,3,343,Loyal Customers
16442.0,1,5,891.98,5,4,3,543,Loyal Customers
16443.0,520,1,162.24,1,1,1,111,Lost Customers
16444.0,45,17,3625.88,4,5,5,455,Champions
16445.0,33,4,583.16,4,4,2,442,Loyal Customers
16446.0,0,2,168472.5,5,2,5,525,Potential Loyalists
16447.0,135,3,727.1,3,3,3,333,Loyal Customers
16448.0,197,2,361.12,2,2,2,222,Lost Customers
16449.0,197,2,707.69,2,2,3,223,Lost Customers
16450.0,149,3,1505.73,3,3,4,334,Loyal Customers
16451.0,87,3,1013.15,3,3,3,333,Loyal Customers
16452.0,630,2,332.17,1,2,2,122,Lost Customers
16453.0,530,2,251.71,1,2,1,121,Lost Customers
16454.0,44,4,30.950000000000003,4,4,1,441,Loyal Customers
16455.0,63,11,3995.57,3,5,5,355,Loyal Customers
16456.0,98,13,6000.94,3,5,5,355,Loyal Customers
16457.0,217,1,208.36,2,1,1,211,Lost Customers
16458.0,2,30,5690.89,5,5,5,555,Champions
16459.0,729,1,71.78999999999999,1,1,1,111,Lost Customers
16460.0,27,3,811.23,4,3,3,433,Loyal Customers
16461.0,177,3,1545.83,3,3,4,334,Loyal Customers
16462.0,73,3,136.0,3,3,1,331,Loyal Customers
16463.0,20,4,1422.4,4,4,4,444,Champions
16464.0,19,3,1298.66,4,3,4,434,Loyal Customers
16465.0,420,2,746.24,1,2,3,123,Lost Customers
16466.0,33,15,3767.09,4,5,5,455,Champions
16467.0,508,7,2869.16,1,4,4,144,At Risk
16468.0,73,3,787.52,3,3,3,333,Loyal Customers
16469.0,23,5,803.9,4,4,3,443,Loyal Customers
16470.0,51,11,2416.85,4,5,4,454,Champions
16471.0,274,4,1189.98,2,4,3,243,At Risk
16472.0,433,2,789.6,1,2,3,123,Lost Customers
16473.0,164,4,470.83,3,4,2,342,Loyal Customers
16474.0,6,7,1810.65,5,4,4,544,Champions
16475.0,87,4,544.3,3,4,2,342,Loyal Customers
16476.0,431,1,350.35,1,1,2,112,Lost Customers
16477.0,63,11,4094.37,3,5,5,355,Loyal Customers
16478.0,24,3,331.0,4,3,2,432,Loyal Customers
16479.0,9,2,300.83,5,2,2,522,Potential Loyalists
16480.0,75,1,769.29,3,1,3,313,Need Attention
16481.0,681,1,453.38,1,1,2,112,Lost Customers
16482.0,15,1,220.62,5,1,1,511,Potential Loyalists
16483.0,191,1,139.35,2,1,1,211,Lost Customers
16484.0,173,2,404.3,3,2,2,322,Need Attention
16485.0,76,5,2287.19,3,4,4,344,Loyal Customers
16486.0,537,1,134.36,1,1,1,111,Lost Customers
16487.0,576,2,209.4,1,2,1,121,Lost Customers
16488.0,32,3,498.8,4,3,2,432,Loyal Customers
16489.0,379,2,303.7,2,2,2,222,Lost Customers
16490.0,435,1,205.41000000000003,1,1,1,111,Lost Customers
16491.0,46,2,1533.16,4,2,4,424,Potential Loyalists
16492.0,540,1,385.56,1,1,2,112,Lost Customers
16493.0,79,7,2132.09,3,4,4,344,Loyal Customers
16494.0,296,1,826.53,2,1,3,213,Lost Customers
16495.0,2,3,648.26,5,3,3,533,Loyal Customers
16496.0,8,6,2330.77,5,4,4,544,Champions
16497.0,49,23,6695.28,4,5,5,455,Champions
16498.0,160,2,100.97,3,2,1,321,Need Attention
16499.0,359,8,2578.34,2,5,4,254,At Risk
16500.0,4,9,843.9100000000001,5,5,3,553,Loyal Customers
16501.0,382,1,1191.23,2,1,3,213,Lost Customers
16502.0,619,2,258.55,1,2,1,121,Lost Customers
16503.0,106,11,3614.34,3,5,5,355,Loyal Customers
16504.0,24,1,465.88,4,1,2,412,Potential Loyalists
16505.0,31,1,777.6,4,1,3,413,Potential Loyalists
16506.0,19,2,90.30000000000001,4,2,1,421,Potential Loyalists
16507.0,571,1,142.71,1,1,1,111,Lost Customers
16508.0,629,1,240.95,1,1,1,111,Lost Customers
16509.0,296,1,363.7,2,1,2,212,Lost Customers
16510.0,371,6,1777.5,2,4,4,244,At Risk
16511.0,21,6,1760.49,4,4,4,444,Champions
16513.0,4,4,874.59,5,4,3,543,Loyal Customers
16515.0,51,10,3179.06,4,5,5,455,Champions
16516.0,29,1,101.69999999999999,4,1,1,411,Potential Loyalists
16517.0,276,1,162.7,2,1,1,211,Lost Customers
16518.0,60,4,959.37,3,4,3,343,Loyal Customers
16519.0,24,4,439.06,4,4,2,442,Loyal Customers
16520.0,185,6,2148.38,3,4,4,344,Loyal Customers
16521.0,414,3,1140.11,1,3,3,133,At Risk
16522.0,435,2,433.36,1,2,2,122,Lost Customers
16523.0,1,28,11916.33,5,5,5,555,Champions
16524.0,445,2,306.19,1,2,2,122,Lost Customers
16525.0,1,48,24151.3,5,5,5,555,Champions
16526.0,171,2,717.21,3,2,3,323,Need Attention
16527.0,80,2,1232.94,3,2,4,324,Need Attention
16528.0,3,1,244.41,5,1,1,511,Potential Loyalists
16529.0,189,4,1986.8,2,4,4,244,At Risk
16530.0,667,1,48.349999999999994,1,1,1,111,Lost Customers
16531.0,21,11,2298.33,4,5,4,454,Champions
16532.0,17,5,8756.64,5,4,5,545,Champions
16533.0,18,3,1082.81,5,3,3,533,Loyal Customers
16534.0,641,1,635.9,1,1,3,113,Lost Customers
16535.0,4,3,972.04,5,3,3,533,Loyal Customers
16536.0,109,1,548.12,3,1,2,312,Need Attention
16537.0,640,1,23.35,1,1,1,111,Lost Customers
16538.0,540,3,395.07,1,3,2,132,At Risk
16539.0,2,10,3289.66,5,5,5,555,Champions
16540.0,413,1,205.75,1,1,1,111,Lost Customers
16541.0,734,1,424.03,1,1,2,112,Lost Customers
16542.0,53,2,257.32,4,2,1,421,Potential Loyalists
16543.0,591,1,292.21,1,1,2,112,Lost Customers
16544.0,519,4,376.70000000000005,1,4,2,142,At Risk
16545.0,164,2,689.82,3,2,3,323,Need Attention
16546.0,290,5,5307.07,2,4,5,245,At Risk
16547.0,545,1,104.25999999999999,1,1,1,111,Lost Customers
16548.0,598,1,30.15,1,1,1,111,Lost Customers
16549.0,9,34,12781.8,5,5,5,555,Champions
16550.0,108,18,8813.58,3,5,5,355,Loyal Customers
16551.0,95,7,2237.12,3,4,4,344,Loyal Customers
16552.0,242,2,379.73,2,2,2,222,Lost Customers
16553.0,162,33,16584.01,3,5,5,355,Loyal Customers
16554.0,41,8,2841.72,4,5,4,454,Champions
16555.0,34,6,1915.68,4,4,4,444,Champions
16556.0,66,17,8012.58,3,5,5,355,Loyal Customers
16557.0,23,2,281.85,4,2,1,421,Potential Loyalists
16558.0,0,38,13304.11,5,5,5,555,Champions
16559.0,396,1,175.0,2,1,1,211,Lost Customers
16560.0,26,8,3048.38,4,5,5,455,Champions
16561.0,5,2,511.12,5,2,2,522,Potential Loyalists
16562.0,476,1,223.85999999999999,1,1,1,111,Lost Customers
16563.0,53,6,4412.56,4,4,5,445,Champions
16564.0,568,1,87.8,1,1,1,111,Lost Customers
16565.0,363,4,773.05,2,4,3,243,At Risk
16566.0,14,5,614.66,5,4,3,543,Loyal Customers
16567.0,193,2,865.6,2,2,3,223,Lost Customers
16568.0,427,2,1020.9000000000001,1,2,3,123,Lost Customers
16569.0,2,5,1455.23,5,4,4,544,Champions
16570.0,14,20,7434.31,5,5,5,555,Champions
16571.0,26,10,4248.74,4,5,5,455,Champions
16572.0,126,3,1009.6,3,3,3,333,Loyal Customers
16573.0,84,2,663.61,3,2,3,323,Need Attention
16574.0,70,3,1301.78,3,3,4,334,Loyal Customers
16576.0,419,2,540.87,1,2,2,122,Lost Customers
16577.0,666,1,380.0,1,1,2,112,Lost Customers
